みんな日本の女性に憧れているが・・・やっぱり「嫁にするなら中国人」=中国メディア,みんな日本の女性に憧れているが・・・やっぱり「嫁にするなら中国人」＝中国メディア中国メディア・今日頭条は５日「日本の女性が中国の女性に...
ケニア大統領選、抗議活動などで4人死亡 暫定結果は現職リード,"ケニア西部キスムで、抗議活動を行う野党支持者ら（2017年8月9日撮影）。

【AFP＝時事】ケニアの首都ナイロビなどで9日、大統領選..."
日本で働く韓国の若者の本音「私はコレで日本での就職を決めました」=韓国ネット「このままだといい人材がみんな日本に...」,9日、韓国・東亜日報は、就職難が続く韓国から抜け出し日本に働き口を求める若者が急増する中、彼らが日本を選んだ決め手について若者たち自身...
長崎の被爆者団体「日本の加害者としての歴史も忘れてはならない」―中国メディア,"9日、新華網は、72回目の原爆記念日を迎え平和祈念式典が行われた長崎の平和公園の様子を伝えた。写真は長崎平和公園。
2017年8月9日..."
「グアム沖に4発、日本上空通過」北朝鮮が発射計画,北朝鮮の戦略軍司令官は、アメリカ領グアム周辺へのミサイル発射計画について「『火星12』の4発同時発射で日本上空を通過する」などと詳細を...
中国四川の地震、素早い対応に称賛の声―中国紙,9日、環球時報（電子版）によると、中国四川省北部のアバ・チベット族チャン族自治州九寨溝県で8日夜発生したマグニチュード（M）7．0の地...
ザトウクジラの母子を発見。しかし、母クジラにはブイとアンカーが絡まっていた。。,南太平洋のトンガの島付近の海で撮影された映像。動画撮影者さんたちは母子のザトウクジラが泳いでいるのを見つけました。しかし、悲しいことに...
中国四川の地震、素早い対応に称賛の声―中国紙,9日、環球時報（電子版）によると、中国四川省北部のアバ・チベット族チャン族自治州九寨溝県で8日夜発生したマグニチュード（M）7．0の地...
ザトウクジラの母子を発見。しかし、母クジラにはブイとアンカーが絡まっていた。。,南太平洋のトンガの島付近の海で撮影された映像。動画撮影者さんたちは母子のザトウクジラが泳いでいるのを見つけました。しかし、悲しいことに...
蓮舫氏を民進党代表辞任に追いやった「二重国籍問題」の根底にある日本人の志向,"「二重国籍問題が民進党内の権力争いに利用されたことは、蓮舫氏だけでなく民進党にとっても非常に残念」と語るマクニール氏

「都民ファース..."
在キューバ米大使館員に謎の「症状」、外交騒動に,"キューバの首都ハバナにある米大使館（2015年12月17日撮影）。

【AFP＝時事】米国務省は9日、キューバの首都ハバナにある米大使..."
北朝鮮が具体的ミサイル計画 「4発」「日本上空を通過」,北朝鮮は９日に続き、アメリカ軍の基地があるグアム周辺に向けて「ミサイルは４発」「日本上空を通過」などと具体的な発射計画を明らかにしまし...
＜新興国eye＞ロシア国営ロスアトム、中ロ地域協力発展投資ファンドと第3国での原発建設で提携合意,ロシア国営原子力企業ロスアトムは８日、ロシア製原発の海外建設など同社の国際事業を担っているロスアトム・オーバーシーズと６月下旬に中ロ両...
日本で殺害された中国人姉妹の葬儀、来日の父親「悔しい...」―中国メディア,9日、神奈川県秦野市の山中でスーツケースに入った中国籍の姉妹の遺体が見つかった事件で、同県横浜市で姉妹の葬儀が営まれた。参列した姉妹の...
救助活動を継続=九寨溝で決壊-中国四川省地震,【北京時事】中国の四川省北部で８日夜に発生した地震で、地元政府は１０日も行方不明者の捜索や救助活動を継続した。中国メディアによると、こ...
ブレグジット交渉、第1段階協議の合意は12月にずれ込む見通し,ＥＵ（欧州連合）のブレグジット首席交渉官であるミシェル・バルニエ氏は７月下旬、ベルギー・ブリュッセルで開いたＥＵ加盟国大使との非公式会...
四川に続き新疆でも地震=発生原因は同じ、中国で地震の活動が活発化の可能性―中国メディア,"中国の四川省で9日午後6時現在（現地時間＝以下同）、地震による犠牲者は19人、負傷者は263人確認されている。写真は四川省の被災地。
..."
「失われた20年」・・・日本がバブル崩壊後に失ったものは、こんなにたくさんある=中国報道,「失われた２０年」・・・日本がバブル崩壊後に失ったものは、こんなにたくさんある＝中国報道バブル崩壊後、２０年以上にわたって経済成長が停...
(お知らせ)マーケット早耳情報=主な前場寄り前成り行き注文状況は休みます,"１０日午前８時５０分現在の主な寄り前成り行き注文状況は、８月限ミニ先物・オプションＳＱ（特別清算指数）値算出のため休みます。　
（イメ..."
世界人口の30%が肥満、肥満児の数は中国が最多―スペインメディア,スペイン・バレンシア大学による、「体重超過と肥満が子供・大人に及ぼす影響」に関する研究から、世界の総人口の約30％に相当する20億以上...
日本人の笑顔っていいなぁ！ でもその裏には様々な意味が・・・=中国報道,日本人の笑顔っていいなぁ！　でもその裏には様々な意味が・・・＝中国報道人間の顔には多くの筋肉があり、様々な表情を作り出すことができる。...
グアムへのミサイル「4発を同時発射」 北朝鮮、日本上空通過とも,韓国ソウルの鉄道駅で、北朝鮮の金正恩朝鮮労働党委員長とドナルド・トランプ米大統領の画像を映したテレビ番組をながめる人（2017年8月9...
「北朝鮮は最大の脅威」、米国の7割以上に危機感,米国民の多くが、核兵器の開発を続ける北朝鮮への脅威をこれまでになく強く感じていることが分かった。ただ、それでも軍事行動を支持する人は少...
中国政府「自転車シェア」の規制開始 駐輪は指定エリア限定に,中国政府はこのところ急速に普及した自転車シェアビジネスを規制する新たな規制を導入した。「ofo（小黄車）」や「Mobike（摩拜単車）...
人情があふれる日本の居酒屋、店の人の優しさに私は号泣した―中国コラム,"香港・フェニックステレビ（電子版）は6日、日本の居酒屋で働いたことがある中国人がつづったコラムを掲載した。資料写真。
香港・フェニック..."
北朝鮮が攻撃できない、米国も攻撃できない背景,"世界を読み解くニュース・サロン：
　今知るべき国際情勢ニュースをピックアップし、少し斜めから分かりやすく解説。国際情勢などというと堅苦..."
ミサイル、日本上空通過も=グアム沖に4発発射検討-中旬までに計画と威嚇・北朝鮮,【ソウル時事】１０日の朝鮮中央通信によると、北朝鮮の朝鮮人民軍戦略軍司令官は９日、中距離弾道ミサイル「火星１２」４発を同時に米領グアム...
中国の不動産バブル、90年代の日本の7割の水準に達する―香港メディア,"9日、香港・フェニックステレビ（電子版）は「中国の不動産バブル、90年代の日本の7割に達する」と題した記事を掲載した。写真は北京。
2..."
移民29人溺死させる=密航人、摘発恐れ海に投げ出す-イエメン沖,【カイロ時事】国際移住機関（ＩＯＭ）は９日、ソマリアやエチオピア出身の移民を乗せてイエメンに向かっていたボートから同日、上陸直前に摘発...
韓国で若き株富豪ともてはやされた男性、資産額がまったくのうそと発覚もネットから擁護の声=「正直に告白する姿は格好いい」,8日、株式投資で400億ウォン（約39億円）台の資産を築き上げたとされ、巨額を寄付するなどして「韓国のウォーレン・バフェット」と呼ばれ...
核開発続ければ政権崩壊も 米国、北に警告 舌戦激化,米ニュージャージー州ベッドミンスターで、北朝鮮について発言するドナルド・トランプ大統領。自身が所有するゴルフリゾート「トランプ・ナショ...
日本と中国の「電気代」を比較してみた！ 果たしてどっちがお得？=中国報道,日本と中国の「電気代」を比較してみた！　果たしてどっちがお得？＝中国報道中国は経済成長に伴って物価もどんどん上がっており、ものによって...
地球一澄んだ空気を！中国初の森林都市建設へ―広西チワン族自治区,未来の都市はグリーンにあふれた「森林都市」になる。コンクリートとレンガで建てられた灰色の時代はいずれ終わる。写真はボエリ氏のスタジオが...
米国、北朝鮮への軍事攻撃めぐる具体的検討が大詰め...政府高官「さまざまな選択肢準備」,７月２８日午後１１時４２分頃、北朝鮮中部より弾道ミサイルが発射され、米国を射程距離に収める可能性があるとみなされている。これに対して、...
世界で最も高い果物10種に日本から8種=「日本の農業技術はすごい」―中国ネット,9日、中国のポータルサイト・今日頭条に、世界で最も高い果物10種類について紹介する記事が掲載された。これに対し、中国のネットユーザーか...
北朝鮮、体制崩壊につながる=「米にかなわず」と警告-米国防長官,【ワシントン時事】マティス米国防長官は９日、北朝鮮が米領グアム島周辺への弾道ミサイル発射を検討していると表明したことを受け、「体制の崩...
安否確認に携帯電話の活用を,"中国・四川省で8月8日にマグニチュード7.0の地震が発生した。被害が最小限に留まるように祈りたい。
震源に近い世界遺産・九寨溝は多くの..."
中国・四川省の地震 帰宅求める観光客で空港が混乱,"中国西部・四川省で起きたマグニチュード7.0の地震で、震源地近くの空港では、帰宅のための航空券を求める観光客で混乱が続いています。

..."
パリ郊外でフランス軍兵士を襲撃 運転手の身柄確保,"パリ郊外でテロ警戒中の兵士に車が突っ込んだ事件で、捜査当局は現場から逃走していた車を発見し、運転していた男の身柄を確保しました。

　..."
ネパールの親中姿勢をインドメディアが心配―中国メディア,"9日、中国メディアの参考消息は最近のネパールの親中姿勢をインドメディアが心配していると伝えた。写真はカトマンズ。
2017年8月9日、..."
ついに化けの皮が剥がれた“観光立国”韓国,観光客の激減で閑古鳥が鳴く韓国・仁川国際空港。外国人のリピーター率は約39％。6割の外国人が「二度と韓国には行きたくない」と、”嫌韓逆...
強力な国連決議で近づいた「北朝鮮先制攻撃の日」,北朝鮮国内の非公表の場所で打ち上げられた北朝鮮の大陸間弾道ミサイル（ICBM）「火星14」。朝鮮中央通信（KCNA）配信（2017年7...
「ソウルも米国も火の海に」そして北朝鮮が戦略計算する日本での策動,"ミサイル実験の衝撃
トランプ政権になって以降、北朝鮮問題が緊迫しつつある。2017年7月28日未明には、北朝鮮が再びロフテッド軌道でミ..."
追跡せよ！陸自特殊部隊が渋谷・歌舞伎町で行っている極秘訓練,"秘密のヴェールに包まれた陸自特殊部隊
突然だが、日本に「特殊部隊」がいくつあるか、ご存じだろうか。
もちろん、文字通り「特殊な仕事をす..."
「AI・機械学習は脅威」マーケティング専門家の3割が回答 アドビ調査、インドで,クリエイティブ・マーケティング専門家の3割が、AI（人工知能）や機械学習など最先端のテクノロジーを脅威と見なしている—−。Adobeが...
韓国の今年の暑さはホッキョクグマにはもはや“虐待”？「海外避難させるべき」との訴えにネットは否定的「これから海外に適応できるとは思えない」,8日、首都圏など韓国各地で猛暑注意報が発令されるなど厳しい暑さが続く中、韓国でただ1頭飼育されているホッキョクグマをめぐり、この夏の環...
中国への米通商法301条適用は先送りか=国連安保理制裁決議「賛成」で、「履行状況」をまず確認―米安全保障筋,国連安全保障理事会が5日に採択した北朝鮮への制裁強化の決議に中国が賛成したことで、米通商法301条に基づく調査開始が先送りとなる可能性...
世界は、核兵器の「個人所有」をこの男に許していいのだろうか？,8月6日、そして8月9日は、忘れてはならない「人類史上最初と最後の原爆が投下された日」です。メルマガ『マスコミでは言えないこと』の著者...
北朝鮮、2015年から拘束のカナダ人牧師を保釈,"北朝鮮の国営メディアは９日、２０１５年から北朝鮮に拘束されていたカナダ人の牧師が保釈されたと伝えました。
　朝鮮中央通信によりますと、..."
「安全確認済み」で飛行再開=オスプレイ墜落で声明-在日米軍,【ワシントン時事】オーストラリア東部沖で起きた輸送機オスプレイの墜落事故に関し、在沖縄米軍トップのニコルソン四軍調整官は９日、「オスプ...
世界で最も人気の旅行先ランキング、中国は4位―中国紙,"国連世界観光機関（UNWTO）は2日、2016年の世界で最も人気の旅行先ランキングを公開した。
国連世界観光機関（UNWTO）は2日、..."
【報ステ】中国・九寨溝でM7.0の地震、19人死亡,動画を見る（元記事へ）　世界遺産がある中国西部・四川省の九寨溝県で日本時間8日午後10時19分ごろ、マグニチュード7.0の地震があり、...
防衛費を増やし続ける日本、米国から大量の武器購入へ―スペイン紙,8日、参考消息は、近年防衛費を増やし続けている日本政府が、米国から大量の武器を購入しようとしているとするスペインメディアの報道を伝えた...
殺害恐れ枕元におの隠す、犯罪組織トップのロシア人逮捕 スペイン,"スペイン南部ミハスで、警察官らに取り押さえられるギャング組織トップとされるロシア人の容疑者（2017年8月2日撮影、8月8日公開）。
..."
日韓関係の古傷は癒えがたく―中国メディア,共同通信社の報道によると、日本の河野太郎新外相は就任後初の記者会見で、韓国であまねく反対されている日韓「慰安婦」合意について、再交渉は...
「日本の海上自衛隊はアジア最強だ」ロシアの軍事専門家の見立ては本当か？=中国メディア,「日本の海上自衛隊はアジア最強だ」ロシアの軍事専門家の見立ては本当か？＝中国メディア東シナ海と南シナ海に浮かぶ島の領有権を主張して、周...
米朝に自制呼び掛け=中国,中国外務省は９日、米国と北朝鮮が互いに威嚇していることについて、「各国は状況を悪化させる言行を慎み、対話を通じた解決に努力しなければい...
「JYJ」ジェジュンの日韓ファンクラブ、美しい財団に寄付,韓国男性グループ「JYJ」のメンバーで俳優ジェジュンを応援する日本と韓国のファンクラブ会員らが美しい財団に700万ウォン（約70万円）...
【北ミサイル】小野寺防衛相「北朝鮮の核は小型化、弾頭化が進んでいる。警戒監視が必要なレベルだ」 空自が米空軍と九州周辺空域で共同訓練,小野寺五典防衛相は９日、北朝鮮の核・ミサイル開発について「核の小型化、弾頭化というのもかなり現実的に進んできている状況だ」との認識を示...
全裸愛好家が集う“ヌードペンション”営業再開で、平和な農村に激震「脱ぐなら家で脱げ！」,"イメージ画像（Thinkstockより）
　韓国で、「ヌード族」が波紋を呼んでいる。
　事の発端は、忠清北道・堤川市ののどかな農村の住..."
韓国人の75%、韓国軍の海外派兵に賛成―韓国メディア,"韓国国防部が発表した調査で、75．4％の韓国人が韓国軍の海外ボランティア派兵に賛成した。写真は韓国軍。
2017年8月8日、環球網によ..."
左官の男性、少林寺の「水上走り」をマスター―浙江省,"浙江省建徳市梅城古鎮で左官をしている方恕雲さんは、対岸での夜釣りが趣味だ。
浙江省建徳市梅城古鎮で左官をしている方恕雲さん（52）は、..."
出産後に豊胸手術をした母親、深刻な病に陥る(英),出産してから胸の形が変わってしまったことを気にした女性が、インプラント豊胸手術を受けた。しかし次々と体調不良に見舞われ、最終的にインプ...
戦前の「日本軍」は民族のアイデンティティを重んじた。「世界の先住民に関する国際デー」に思う。,今年は「先住民族の権利に関する国連宣言」が採択されて10周年という記念すべき年である。現在でも先住民を擁護していく上で言語や近代医療へ...
北朝鮮、服役中の韓国系カナダ人牧師を解放 医療上の理由で,北朝鮮の国営朝鮮中央通信が撮影した、平壌で尋問を受ける韓国系カナダ人のヒョンス・リム牧師の写真（2015年7月30日撮影、資料写真）。...
韓国で発売のホンダの新車、車体にさびの苦情相次ぐ=韓国ネット「日本車のイメージが台無しだ」「『技術のホンダ』を信じていたのに」,9日、今年4月にフルモデルチェンジし韓国で発売されたホンダの第5世代「CR−V」の新車で、車体のさびつきが多数報告され問題となっている...
駐日ロシア大使にガルージン氏=領土問題で強硬-地元紙報道,【モスクワ時事】ロシア紙イズベスチヤ（電子版）は９日、次期駐日ロシア大使にミハイル・ガルージン氏（５７）が任命される見通しだと報じた。...
警察も出動！彼氏とした「ヤバすぎるケンカ」エピソード3つ,カップルならケンカして当然。ケンカするほど仲が良いともいいますし、ケンカしてこそ相手の本質がわかるという部分もあります。ですが、それが...
「Céline」初のパーソナリゼーションイベントを開催,2017年ウィンターコレクションで初登場するパーソナリゼーションサービスでは、バンブーモチーフのアルファベットチャームを組み合わせて、...
仕事も観光もできる！ 京都のハイテク次世代カプセルホテル「The Millennials」を体験,出張の多いビジネスマンの味方「カプセルホテル」。宿に着いてもどうせ寝るだけなので、宿泊費をできるだけ安く済ませたい人には最適の施設だ。...
旅人マリーシャの世界一周紀行：第155回「ナミビアで“一生お風呂に入らない”美女の笑顔ゲット！」,"世界一美しい民族ヒンバ族と私が髪形を比べてみました

アフリカ大陸縦断も後半戦。次のナミビアに向かうため、バスに乗る直前に両替をすると..."
高学歴リア充夫婦ほど5年以内に離婚する,日本で離婚するのは、結婚5年以内の夫婦が最も多い。アメリカでは子どもを持たないまま20代で離婚する高学歴カップルを「スターター・マリッ...
「150万の壁」で主婦の働く意欲は湧くか,配偶者控除廃止の議論が盛り上がりましたが、廃止ではなく、控除条件が103万円から150万円に引き上げられることに。働く女性たち4人が、...
【徹底反論】東海大発表「深海魚の出現は地震発生と無関係」は重大なミスを犯している!? 海洋生物と地震のつながりは確かにある!!,"イメージ画像：「Thinkstock」より
　7月13日、「深海魚の捕獲や漂着は大地震の前兆ではない」という研究結果が、東海大学などの..."
誰に応援されたら頑張れる？男性が応援されたい「タレント・スポーツ選手・アイドル」ランキング,国立青少年教育振興機構が、平成28年度に高校生を対象として実施した「高校生の勉強と生活に関する意識調査報告書」によれば、勉強の仕方では...
さすがの切れ味！ カズレーザーが「職業の地位が低い」との悩みに的確アドバイス,世間では珍しい職業を志す人にとって、他人から職業を認知されないという経験はつきもの。中には「どうして認めてくれないんだ」と悲しみを覚え...
立体感UP♡エレガントハーフアップ,CCHAN Hairヘアゴムのみで出来る簡単上品なエレガントハーフアップへア♡1回覚えちゃえばお仕事帰りの急なお呼び出しにも焦らない♡...
フィリピン、注目のNEWショップ「TROPA」,フィリピンのお土産に、と先日もらったこのTシャツ。その名も「NO SMOKING TEE」です。こんなおしゃれなTシャツが買えるんです...
知床に来たら必ず買いたい！知床五湖で聞いたオススメみやげ,"「知床五胡パークサービスセンター」は、知床五湖の地上遊歩道に入るためのレクチャーを受ける「知床五胡フィールドハウス」の隣 

知床観光..."
★今年はバックスタイルが可愛い水着に♡海外ブランドが種類豊富なので要チェックです！,"2017年夏、
バックスタイルが可愛い水着が
流行っていませんか？？
実はこの２つの水着
お揃いに見えて、国が違うブランドのものなので..."
【バイト体験談】涼しい場所で時給も高い！ テレアポ営業バイト【学生記者】,こんにちは、日本大学理工学部4年の@Genです。▶ポジティブorネガティブ度診断！ あなたは前向き？ネクラ？大学生のみなさんは、普段固...
吸引型クリトリスバイブが気持ちよすぎて秒でイっちゃう!! クリの恋人「サティスファイヤー」にハマらずにいられない...,"まさか性感刺激グッズとは思うまい！「サティスファイヤーpro2」

　アダルトグッズは日進月歩。カメラ付きバイブや遠隔操作ローター、温..."
人種差別？文化の盗用？アメリカ人の母親がブログに載せた「日本風のお茶会」が大炎上しちゃったらしいぞよ,日本でもささいなきっかけで個人ブログが炎上してしまうことがあるが、それは海外でも同様の傾向にあるらしい。現在、あるアメリカ人ママのブロ...
「病理医と話そう」へようこそ〜家族が難病「骨髄異形成症候群」で骨髄移植に臨む,"患者やその家族には、ドナーのボランティア精神にも思いをはせてほしい（depositphotos.com）
　先日、「つつみ病理相談所」..."
アメリカと北朝鮮の緊張エスカレートは本物か？ 不倫記事ばかりの日本は不思議な国,"今月中に北朝鮮とアメリカが戦火を交える。そんな悪夢が現実になるかもしれない。
北朝鮮は新型中距離弾道ミサイル「火星１２」によるグアム島..."
年老いてボケ気味の先輩犬にエサを取られそうになっても、先輩を立てる若い芝犬が素晴らしい,なんてできた犬なんだろう。年老いて少しボケ気味の先輩犬。若い芝犬のエサを間違って横取りしてしまいそうになります。しかし、若い芝犬は吠え...
フィレンツェ近郊「ピストイア」、近代彫刻家マリーノ・マリーニの故郷を訪ねて,２０世紀を代表する近代彫刻家・マリーノ・マリーニ。長年教鞭をとったミラノの名誉市民であり、またフィレンツェにも彼の博物館がありますが、...
【読者アンケート】『スプラトゥーン2』どのブキが好き？結果発表 ─ やはり1位はアレに！,【読者アンケート】『スプラトゥーン2』どのブキが好き？結果発表 ─ やはり1位はアレに！もっと画像を見る2017年8月2日より“『スプ...
「BEAUTY LIBRARY」新宿ミロード店オープン！青山店では“オーガニックナイトフェス”開催,「BEAUTY LIBRARY Organic Night Fes＜オーガニックナイトフェス＞」もっと画像を見るオーガニック＆ナチュラ...
30秒で完了！ちふれのプチプラコスメで整形級!?涙袋の作り方,井山 友里プチプラコスメを使って、ぷっくり見える涙袋の作り方をご紹介します！
絶景・隠れ家カフェ♪首都圏から最速60分！夏デートは湯河原がおすすめ【神奈川】,首都圏から電車で最速60分！湯河原近隣には注目の人気観光地「箱根」や「熱海」もあり、イベントが満載◎オシャレカフェなども楽しめる、狙い...
鳥居みゆきが驚きの投稿 インスタグラム運営に自殺・自傷を心配される,（画像はInstagramのスクリーンショット）破天荒な芸風や突拍子もない発言で人気を博した女性お笑い芸人・鳥居みゆき（36）。その芸...
失恋から完全に立ち直る方法5つ これを糧に素敵な女性へ変身！,【恋愛コラム／モデルプレス】恋を長くしていればしている程、失恋した時のショックは大きく立ち直るのに時間が掛かります。その期間も人を成長...
【ご当地モア】のロゴが決定♥ SNSの投票結果を大公開！,"今年の2月にスタートした「ご当地モア」、モアガールのみなさんはもうチェックしてくれましたか？

「ご当地モア」って？「ご当地モア」は、..."
夏はゆかたで可愛くお出かけ♪ 日本各地の「ゆかたレンタルスポット」まとめ♡,夏だしゆかたでお出かけしたいけど、一式買い揃えるのは結構なお値段だし、自分で着付けるのもなかなか難しい…。そんな悩めるあなたのために、...
【スポーツ】お風呂博士に聞く トップアスリートと入浴方法,"「お風呂博士」こと石川泰弘氏

　トップアスリートからキッズまで幅広いスポーツ選手に“お風呂の入り方”を教えている人物がいる。入浴剤メ..."
いいねを大量GET☆ 夏に行きたい「全国のフォトジェニックスポット」まとめ♡,夏のお出かけ、せっかくなら”フォトジェニックな写真が撮れる”素敵な所に行きたいですよね♪ 今回はモアハピ部のみんながオススメする、日本...
全部GU♡レースキャミワンピ合わせ方見本♡,CCHAN Fashion流行りのレースキャミワンピは合わせ方によって全然違う雰囲気に♪カラーや形の違いでこなれたおしゃれ上級者ファッ...
お風呂でも楽しめる「バーバパパ」！新デザインバスボム登場,"世界中で人気のキャラクター「バーバパパ」のバスボムの新デザインが数量限定で販売中。

今回発売する数量限定「バーバパパ」のバスボムは、..."
くすみ、シワ、毛穴...乾燥が引き起こすお悩みを解消！ 美容ライター2人に聞くプラスαの“潤いの切り札”,「MAQUIA」9月号では乾燥ぐすみ、夏老けジワ、乾燥毛穴に徹底抗戦する“保湿プラスαのケアテク”を公開！平杏コンビPresentsあ...
水が虹色に染まる!?魔法みたいなニトリの「レインボータンブラー」に胸キュン♪,"すべての動画・画像がある記事はこちら
普通の水のはずがまるで虹を飲んでいるよう…ニトリで発見したステキなデザインのタンブラー「MSタン..."
"《まるで""絵本の中の世界""にいるみたい！フォトジェニスポット満載！横浜・山手エリスマン邸内のカフェが超可愛い！1日限定10食の○○も見逃せない！》横浜に来たらぜひ立ち寄って♡♡","＼横浜に居ながらにして外国を感じられちゃう素敵スポット／私が今回行ったのは横浜・山手にある『エリスマン邸』

緑が多くて近くにはデート..."
逆バンジーや迷路体験も！4日間限定・東京タワーの真下に屋外アトラクションが登場,2017年8月12日（土）・13日（日）・19日（土）・20日（日）の4日間、東京タワー1階正面玄関前の特設会場に体験型屋外アトラクシ...
神奈川で行きたいプール5選！爽快感たっぷりのプールで暑い夏を吹き飛ばそう,暑い夏はやっぱりプールに入りたい！この記事では、神奈川県内のおすすめプールを5つご紹介します。夏らしさを感じながら、友達や家族と楽しめ...
8月11日・12日・13日の3連休に行きたい！東京で開催中のイベント11選,2017年8月11日・12日・13日に東京で開催されるイベント・お出かけスポットをご紹介します。山の日にちなんだ企画や夏を感じる展覧会...
東京スカイツリータウン® で夏休み特別イベントが続々開催！,東京スカイツリー®と東京スカイツリータウン®では、今年も夏休みにとっておきのイベントが開催されます。大人もキッズも楽しめるイベントが盛...
5年ぶり再開！石川「親谷の湯」は日本屈指の絶景露天風呂,親谷の湯（石川県白山市）は日本の滝百選「姥ヶ滝」を目前に望む、日本屈指の絶景露天風呂。2012年に温泉の自噴が停止し長期休業中でしたが...
デスクでランチを食べてはいけない,デスクでランチを食べるのは、良い考えのように思えるかもしれません。食べながら仕事も進められるし、同僚たちにも勤勉さをアピールできます。...
彼がフランスに住んで気づいたのは「日本人が”お客様は神様”だと思っていること」。,芸術、食、ファッションと何をとっても洗練されたイメージがあるフランス。ヨーロッパに行くなら、絶対に外せない場所の一つだろう。テレビでは...
犬がヒアリに刺されたときの対処法と対策,"︎ヒアリってどんなアリ？


みなさん、”ヒアリ”　名前は知っていますよね？
本来、日本には存在しない外来種のアリで、そのヒアリが日本..."
どうして犬は人間に懐くのか？,"犬が人間に懐く理由とは？

犬と人間の歴史について

私たち人間と犬は1万年以上も昔から繋がりを持っているとされています。
1万年以上..."
名品ぞろい！ 読者10万人が選んだ“魅力的な目元になれるアイシャドウ”5選,「MAQUIA」9月号では、2017年上半期マキア読者が選んだアイシャドウのベスコスを発表。栄えある1位はコスメデコルテ AQ MW ...
季節ごとにかかりやすい犬の病気まとめ,"春と秋にかかりやすい犬の病気とは？


日中は暑いくらいで夏が近づいていることを実感するような気温の春。
秋も日中は暖かく、暑いくらい..."
奇跡の絶景!「ウユニ塩湖」と「青の洞窟」を石垣島で同時に楽しもう!!,世界の絶景「ウユニ塩湖」と「青の洞窟」。その2つを同時に楽しめる「奇跡の絶景」が、沖縄・石垣島にはあります。洞窟内では「青い水面」を楽...
【ピン不要！ヘアゴム2つで出来る！】朝の時短、お団子ヘアの作り方！,春留奈＊Harunaわたしが普段やっているお団子ヘアを動画にしてみましたヽ(*＾ω＾*)ﾉピンを使わないで、ヘアゴム2つでしっかり固定...
メンソールシャンプーは育毛効果があるの？,"メンソールシャンプーは育毛効果があるの？
夏のシャンプー
夏の暑い時期になると皮脂の分泌が活発になるため、頭皮がベタつきやすくなります..."
飲む美容液！ボーンブロスを飲んで美髪に,"飲む美容液！ボーンブロスを飲んで美髪に
ボーンブロスは飲む美容液と言われるほど、美容効果が高いです。
髪への効果も高いので、美髪を目指..."
髪が軟化してしまう原因は？,"髪が軟化してしまう原因は？
髪が軟化するって何？
軟化とは髪が柔らかくなることを言いますが、この言葉を主に使うのは美容師です。
髪の表..."
大人の本気を見せようぜ！ 無双できそうなチート級の「水風船製造機」,"Image: GENE TV
子どもも、大人も。みんなで楽しめそう。
うだるような暑さで夏も本番。水遊びが楽しい季節になりました。子ど..."
「このお店、なぜか身長測定のボードが地面から60cmも高いところにある...だからこうしたよ」,自転車は、サイズと身長を照らし合わせて購入するのが基本です。とあるお店には、最適な自転車を選ぶための身体計測表のボードがあったそうです...
たかが「腰痛」で人生に絶望した話 (1) 腰痛の原因が骨折!?,"腰痛くらいで死ぬことはないだろう、と思っていたら、死ぬ思いをした話をこれからしたいと思う。

腰痛と長い付き合いをしている人は多いかも..."
パケ買い必須！ エチュードハウスから夏の新作ティントリップが登場♡【プレゼントあり】,韓国コスメブランド「ETUDE HOUSE（エチュードハウス）」から、夏にぴったりの新作リップ「ディアダーリン ウォータージェルティン...
「これは浪費ではなく愛」オタク女子たちがセキララ浪費生活を激白！『浪費図鑑』が面白い,"Twitterで話題沸騰！　オタク女子のお金の使い方がついに明かされる！！
ゲームアプリ、同人誌、アイドル、演劇、ホスト、化粧品……。..."
インテリアだけじゃない。家の香りに北欧系を取り入れる,部屋に入った瞬間に、家に帰った安心感をもたらしてくれる。ひと吹きするだけで華やいだ気持ちになる。好みの香りを感じながらいつの間にか眠り...
「真夏だって落ちない&おしゃれ！」な、いいとこ取りアイブロー、見つけちゃいました♡,大人気アイテム『エテュセ』の「 チップオン アイブロー」から待望の新色が登場！朝、必死にメイクして、満員電車にもまれ必死に通勤し会社に...
こりゃムリだ！「完全に冷めてるな」と勘付いた悲しいLINE4つ,付き合った当初は毎日欠かさずLINEで連絡を取り合ったり、会話もラブラブ状態だった二人。なんだけども、最近彼とのLINEのやり取りが「...
ポータースタンドでオンブレ・ニーニョのトランクショー開催！限定のトートが登場,東京・品川駅構内にある吉田カバン編集のコンセプトショップ「PORTER STAND SHINAGAWA STATION」では8月19日...
【京都魔界スポット】羽生結弦選手も祈願！陰陽師安倍晴明公を祀る！！京の七夕夜間拝観中☆「晴明神社」,京の七夕イベントでこちらも会場のひとつ。夜間拝観も実施中。陰陽師で知られる安倍晴明公を祀る神社。社紋の星型にちなみ、この七夕の時期盛り...
認知症の夫と離婚したい！必要な条件を弁護士が解説,先日、「教えて！goo」で「認知症になった夫と『性格の不一致』を理由に離婚できる？」という記事をリリースした。長年の間、溜まりに溜まっ...
上司に対して「熱くなったこと」がありますか？,本部長・マンボウやしろと秘書・浜崎美保が、リスナーのみなさんと「社会人の働き方・生き方」を一緒に考えていくTOKYO FMの番組「Sk...
